0.3698529538932812 0.7504576361076793
0.7933765855102874 0.2488719893890782
0.2562882971750259 0.8905002194481791
0.4027834669236939 0.4866710112847890
0.4194479496453776 0.4110937926433450
0.7266329646914786 0.7419047257293915
0.1819564091239378 0.3768377267321605
0.8431386859713705 0.8607817355550602
0.0392626378473881 0.7998883849013532
0.0676326782683257 0.4335290478810138
0.8194019063151936 0.3553160038734625
0.2015999670488781 0.3132433419513918
0.0917280224591747 0.1983773524551520
0.3755001433335509 0.1350319029220776
0.6801385965809710 0.6406294063225009
0.4906478683542585 0.0820830347443992
0.6080988698411642 0.1929660042977803
0.7191978537145837 0.0149151610681312
0.0612500219290643 0.4658775570745214
0.0804807261144069 0.7513848684866125
0.5264107761757396 0.2700773713485113
0.2205922211218227 0.7847238789688988
0.9287563783941980 0.5559794954771857
0.6826212354471130 0.4479143697495838
0.1547459107172190 0.9291612735065874
0.4998401543100784 0.8514814801573921
0.1514199124257999 0.0832279446756519
0.0891845438222438 0.0457226592931158
0.3008590219205795 0.4746367412120097
0.2286557388461338 0.7176391284301791
0.8355669749520006 0.9736202347469523
0.9458430269318687 0.6866894405035607
0.7335944478531645 0.4424182268380071
0.3142455216409828 0.2433632458345492
0.9747872540880380 0.2111436072933227
0.5690604704136792 0.2695372136421599
0.9371965780038326 0.2776631076238312
0.9708001297638086 0.7474576237296464
0.7750828943657549 0.7159675005791361
0.1324224806188327 0.6599414489997114
0.7963609953969468 0.0853923535084336
0.9971166765355103 0.3350987718182145
0.4140075938334065 0.8688862066753942
0.0512038933913994 0.2469569840639116
0.0843793910719008 0.9884062074487387
0.8306070295076976 0.5383368706559073
0.3050974854467660 0.9049630039297526
0.2599482649051381 0.8315568779044358
0.9527673490683398 0.3102550954368758
0.4616271550590902 0.1689542068284317
0.6166099456511253 0.8144533202936423
0.6289262791863343 0.5308731197945732
0.1790940405411941 0.2055471386973344
0.2140248412360453 0.8050308809594231
0.1292204367101140 0.1596312534500189
0.6140781321773825 0.7775096579326640
0.8761412868739620 0.4190958146868760
0.5114826961075496 0.4494791694383894
0.5465868269340901 0.6624491398966716
0.5630925473129297 0.2319529616067959
0.2739355709540471 0.1001442076171474
0.8555233055709524 0.4621547471483100
0.7080963731237856 0.0810094593775089
0.8965200514559857 0.2505650665985702
0.9545935388099269 0.6013048099757945
0.3235630021191414 0.5947418558807044
0.6443151374389710 0.9895899925971293
0.9395728905337345 0.7721176396936068
0.3555813470471197 0.7745135203867368
0.4386384621929288 0.9771597017183205
